Transaction_id,User_id,Date_cleaned,Transaction_Type,Category_Clean,Amount_Clean,Is_Refund,is_Outlier,Payment_Mode_Clean,Location_Clean
T11094,U002,2024-09-12,Expense,Travel,9538,NO,NO,BANK TRANSFER,Pune
T12912,U084,2022-01-03,Expense,Rent,1153,NO,NO,UPI,Mumbai
T5633,U150,2023-12-13,Expense,Rent,3478,NO,NO,BANK TRANSFER,Pune
T8092,U092,2021-11-16,Expense,Rent,38338,NO,NO,CARD,Ahmedabad
T1565,U088,2024-02-10,Expense,Travel,1182,NO,NO,CARD,Hyderabad
T6791,U141,2022-06-06,Expense,Entertainment,8980,NO,NO,CASH,Hyderabad
T9104,U031,2023-12-27,Expense,Food,6403,NO,NO,BANK TRANSFER,Kolkata
T4300,U098,2024-06-15,Expense,Health,2577,NO,NO,UPI,Pune
T1208,U049,2021-12-25,Expense,Food,1256,NO,NO,CASH,Hyderabad
T11346,U068,2022-05-29,Expense,Food,1730,NO,NO,UNKNOWN,Hyderabad
T5353,U128,2021-08-28,Expense,Food,7052,NO,NO,CARD,Delhi
T10336,U147,2021-02-18,Expense,Food,4813,NO,NO,CARD,Unknown
T2102,U085,2024-08-22,Expense,Entertainment,1339,NO,NO,CARD,Lucknow
T9433,U141,2023-05-04,Expense,Utilities,4645,NO,NO,CARD,Jaipur
T7393,U069,2024-12-25,Income,Salary,880897,NO,YES,CARD,Bangalore
T12004,U011,2024-11-08,Income,Health,59168,NO,NO,CASH,Pune
T7459,U055,2024-06-23,Expense,Travel,9616,NO,NO,UPI,Ahmedabad
T4310,U077,2022-09-24,Expense,Rent,2229,NO,NO,UPI,Unknown
T9144,U076,2021-04-23,Expense,Salary,10372,NO,NO,BANK TRANSFER,Lucknow
T0751,U105,2021-08-06,Expense,Utilities,1592,NO,NO,CASH,Delhi
T13315,U131,2024-06-24,Expense,Freelance,4507,NO,NO,BANK TRANSFER,Lucknow
T10212,U140,2021-01-29,Income,Food,44992,NO,NO,UPI,Hyderabad
T12076,U107,2022-06-11,Income,Utilities,55153,NO,NO,CASH,Ahmedabad
T2510,U063,2024-08-03,Expense,Rent,6905,NO,NO,CARD,Hyderabad
T0285,U077,2023-02-16,Expense,Travel,13817,NO,NO,BANK TRANSFER,Chennai
T9738,U017,2023-07-03,Expense,Investment,4848,NO,NO,CARD,Chennai
T5660,U129,2021-06-15,Expense,Rent,5865,NO,NO,BANK TRANSFER,Pune
T1061,U132,2022-09-02,Income,Food,67414,NO,NO,UPI,Lucknow
T10644,U029,2023-10-21,Expense,Food,6111,NO,NO,CARD,Pune
T7726,U069,2024-10-23,Expense,Bonus,1365,NO,NO,UPI,Pune
T1337,U039,2024-05-20,Expense,Health,6151,NO,NO,CASH,Ahmedabad
T10544,U059,2024-01-05,Income,Education,69872,NO,NO,CASH,Mumbai
T9761,U029,2022-06-24,Income,Utilities,34091,NO,NO,UPI,Lucknow
T12782,U028,2023-12-24,Expense,Bonus,4252,NO,NO,BANK TRANSFER,Ahmedabad
T10444,U088,2022-03-20,Expense,Travel,-500,YES,NO,CASH,Unknown
T3601,U044,2022-05-15,Income,Others,58578,NO,NO,CARD,Delhi
T4879,U033,2022-11-12,Expense,Education,1666,NO,NO,CASH,Delhi
T9572,U099,2021-04-21,Expense,Uncategorised,5990,NO,NO,BANK TRANSFER,Hyderabad
T8294,U035,2021-06-11,Expense,Entertainment,0,NO,NO,UPI,Hyderabad
T4001,U104,2024-08-21,Expense,Utilities,11745,NO,NO,CARD,Delhi
T1300,U063,2024-01-07,Expense,Freelance,4354,NO,NO,BANK TRANSFER,Bangalore
T6716,U117,2023-01-21,Expense,Rent,999999,NO,YES,CASH,Kolkata
T1323,U093,2021-09-01,Expense,Utilities,4333,NO,NO,UPI,Chennai
T10129,U143,2024-07-13,Expense,Education,2130,NO,NO,CASH,Lucknow
T13918,U115,2021-02-06,Expense,Utilities,2220,NO,NO,CASH,Delhi
T1449,U028,2024-06-07,Expense,Salary,5177,NO,NO,CARD,Chennai
T6254,U109,2024-11-25,Expense,Travel,2792,NO,NO,BANK TRANSFER,Ahmedabad
T1200,U105,2022-04-26,Expense,Health,3515,NO,NO,CARD,Pune
T2757,U049,2024-11-12,Expense,Health,1266,NO,NO,CASH,Jaipur
T1085,U072,2021-08-18,Expense,Food,203,NO,NO,CARD,Kolkata
T9227,U009,2023-06-27,Income,Bonus,35465,NO,NO,CASH,Lucknow
T2642,U056,2023-01-05,Expense,Rent,2115,NO,NO,CASH,Ahmedabad
T9340,U022,2022-08-21,Expense,Misc,3503,NO,NO,BANK TRANSFER,Kolkata
T12740,U040,2024-02-06,Expense,Rent,4484,NO,NO,CASH,Bangalore
T6152,U012,2022-04-20,Income,Utilities,54591,NO,NO,UNKNOWN,Pune
T0845,U094,2024-07-28,Expense,Education,8299,NO,NO,CARD,Delhi
T9723,U129,2021-09-03,Income,Travel,40910,NO,NO,BANK TRANSFER,Jaipur
T11264,U056,2024-09-29,Expense,Rent,2093,NO,NO,CASH,Bangalore
T2647,U102,2024-03-03,Expense,Utilities,1727,NO,NO,UPI,Bangalore
T4179,U008,2024-06-15,Expense,Rent,38838,NO,NO,UNKNOWN,Delhi
T3199,U092,2023-02-28,Expense,Rent,5136,NO,NO,CASH,Bangalore
T7241,U003,2024-01-08,Income,Education,61592,NO,NO,UPI,Unknown
T4727,U104,2022-12-04,Expense,Rent,9627,NO,NO,CARD,Kolkata
T1792,U119,2021-10-09,Expense,Savings,4406,NO,NO,BANK TRANSFER,Hyderabad
T0291,U012,2024-11-09,Expense,Rent,2678,NO,NO,BANK TRANSFER,Bangalore
T1065,U006,2024-06-18,Income,Rent,23810,NO,NO,UPI,Pune
T12411,U095,2024-04-22,Expense,Rent,7137,NO,NO,CARD,Kolkata
T3346,U023,2023-12-14,Expense,Food,9662,NO,NO,CARD,Lucknow
T8680,U064,2022-01-08,Expense,Food,4785,NO,NO,UPI,Delhi
T6619,U111,2023-05-19,Income,Food,45865,NO,NO,CARD,Kolkata
T7818,U119,2021-05-19,Expense,Rent,583,NO,NO,BANK TRANSFER,Bangalore
T13634,U102,2021-12-01,Expense,Investment,9387,NO,NO,UPI,Hyderabad
T9993,U120,2022-02-04,Expense,Savings,5124,NO,NO,UPI,Ahmedabad
T12800,U010,2023-06-04,Expense,Rent,324,NO,NO,CARD,Jaipur
T2227,U126,2022-06-24,Income,Health,56184,NO,NO,BANK TRANSFER,Jaipur
T1387,U017,2023-08-16,Expense,Utilities,1629,NO,NO,CARD,Delhi
T13703,U024,2021-08-01,Expense,Food,2708,NO,NO,CARD,Delhi
T2178,U049,2023-07-13,Income,Rent,0,NO,NO,BANK TRANSFER,Chennai
T8450,U004,2024-05-12,Expense,Travel,2092,NO,NO,UPI,Pune
T2154,U066,2023-06-06,Expense,Food,1763,NO,NO,CARD,Ahmedabad
T9216,U065,2024-06-22,Expense,Utilities,5239,NO,NO,UPI,Bangalore
T6539,U046,2023-06-25,Expense,Food,5668,NO,NO,BANK TRANSFER,Pune
T2755,U054,2024-09-04,Income,Utilities,34107,NO,NO,BANK TRANSFER,Pune
T7740,U111,2023-01-25,Expense,Entertainment,8540,NO,NO,CASH,Ahmedabad
T0637,U063,2023-12-09,Expense,Utilities,1756,NO,NO,UPI,Bangalore
T2749,U033,2021-05-05,Expense,Rent,7103,NO,NO,UPI,Pune
T11671,U091,2022-10-02,Expense,Utilities,4956,NO,NO,UNKNOWN,Jaipur
T3169,U014,2024-02-27,Income,Savings,24567,NO,NO,BANK TRANSFER,Hyderabad
T7072,U068,2021-02-08,Expense,Rent,6184,NO,NO,BANK TRANSFER,Ahmedabad
T4648,U057,2023-06-07,Expense,Rent,3226,NO,NO,UPI,Chennai
T2204,U049,2022-02-03,Expense,Bonus,25651,NO,NO,UPI,Delhi
T10378,U132,2023-10-22,Expense,Rent,3499,NO,NO,BANK TRANSFER,Mumbai
T5278,U050,2024-01-17,Expense,Travel,9354,NO,NO,BANK TRANSFER,Bangalore
T11316,U053,2022-06-10,Expense,Entertainment,6691,NO,NO,CARD,Hyderabad
T4653,U078,2023-04-07,Expense,Utilities,13033,NO,NO,CARD,Mumbai
T4505,U039,2022-08-30,Expense,Others,5628,NO,NO,UPI,Lucknow
T1024,U122,2021-12-16,Expense,Utilities,6643,NO,NO,CARD,Lucknow
T8508,U054,2021-08-03,Expense,Food,39484,NO,NO,BANK TRANSFER,Lucknow
T3679,U101,2022-04-11,Expense,Food,5595,NO,NO,CARD,Lucknow
T8203,U147,2024-10-16,Expense,Others,1396,NO,NO,UPI,Chennai
T9129,U149,2023-12-22,Expense,Food,2325,NO,NO,CASH,Hyderabad
T13482,U039,2023-01-18,Expense,Entertainment,7379,NO,NO,CARD,Lucknow
T13343,U112,2023-04-25,Expense,Rent,1568,NO,NO,CASH,Ahmedabad
T3384,U110,2022-07-17,Expense,Food,1759,NO,NO,BANK TRANSFER,Bangalore
T13876,U129,2023-07-07,Expense,Food,1433,NO,NO,CARD,Bangalore
T12679,U028,2024-12-20,Expense,Food,5106,NO,NO,CASH,Hyderabad
T4093,U098,2021-02-07,Expense,Food,7894,NO,NO,CASH,Delhi
T9321,U087,2024-11-04,Expense,Food,1117,NO,NO,CARD,Kolkata
T12623,U149,2023-07-29,Expense,Health,6880,NO,NO,CASH,Hyderabad
T12878,U041,2023-11-25,Expense,Food,1763,NO,NO,UPI,Pune
T12206,U077,2023-02-10,Expense,Food,18358,NO,NO,CARD,Mumbai
T8244,U025,2023-03-06,Income,Bonus,10557,NO,NO,CASH,Ahmedabad
T11840,U110,2021-07-13,Expense,Others,5892,NO,NO,CASH,Ahmedabad
T7718,U110,2021-02-21,Expense,Food,8105,NO,NO,UPI,Ahmedabad
T0583,U074,2024-01-01,Expense,Others,6347,NO,NO,CASH,Kolkata
T2302,U007,2024-03-25,Expense,Travel,3377,NO,NO,UPI,Jaipur
T1912,U077,2023-11-02,Expense,Travel,3391,NO,NO,UPI,Lucknow
T10930,U127,2024-10-28,Expense,Food,5889,NO,NO,CASH,Bangalore
T7287,U051,2021-03-16,Expense,Utilities,8951,NO,NO,CARD,Chennai
T11132,U117,2021-08-03,Expense,Rent,1218,NO,NO,CASH,Unknown
T12005,U005,2024-06-10,Expense,Entertainment,6856,NO,NO,CASH,Mumbai
T6431,U094,2022-10-15,Expense,Rent,3959,NO,NO,UPI,Pune
T9712,U047,2021-10-19,Expense,Food,-500,YES,NO,BANK TRANSFER,Chennai
T12451,U110,2023-03-11,Expense,Salary,5009,NO,NO,CASH,Chennai
T9003,U025,2021-07-16,Expense,Utilities,5841,NO,NO,CARD,Kolkata
T3789,U113,2023-09-25,Expense,Food,17432,NO,NO,CARD,Mumbai
T2036,U117,2024-10-20,Expense,Travel,390,NO,NO,UPI,Hyderabad
T6031,U138,2023-02-07,Expense,Entertainment,3413,NO,NO,CASH,Chennai
T5640,U035,2021-01-10,Expense,Health,7583,NO,NO,UPI,Jaipur
T12673,U126,2023-06-12,Expense,Food,6958,NO,NO,CARD,Jaipur
T3402,U014,2022-04-21,Income,Food,14080,NO,NO,BANK TRANSFER,Delhi
T6762,U071,2021-01-02,Expense,Travel,8065,NO,NO,CASH,Mumbai
T11143,U068,2022-03-26,Expense,Travel,301,NO,NO,CASH,Lucknow
T7060,U030,2021-09-03,Expense,Entertainment,7231,NO,NO,UPI,Lucknow
T2674,U126,2022-03-22,Expense,Others,7306,NO,NO,BANK TRANSFER,Ahmedabad
T10533,U145,2023-11-11,Expense,Rent,369,NO,NO,CASH,Bangalore
T6371,U039,2021-09-30,Expense,Education,7080,NO,NO,CARD,Lucknow
T5970,U010,2024-04-23,Expense,Food,2704,NO,NO,CASH,Delhi
T0349,U098,2023-11-20,Expense,Education,4307,NO,NO,CASH,Delhi
T10973,U045,2024-02-23,Income,Utilities,55060,NO,NO,UPI,Jaipur
T4864,U115,2024-07-22,Expense,Rent,6643,NO,NO,BANK TRANSFER,Delhi
T3431,U121,2023-07-19,Expense,Education,999999,NO,YES,BANK TRANSFER,Jaipur
T6816,U147,2022-09-10,Expense,Travel,49391,NO,NO,UPI,Chennai
T1039,U005,2021-05-11,Expense,Uncategorised,2898,NO,NO,CARD,Kolkata
T8844,U027,2023-12-02,Expense,Travel,3476,NO,NO,CASH,Pune
T13020,U133,2021-11-01,Expense,Food,1391,NO,NO,BANK TRANSFER,Pune
T4301,U119,2022-05-28,Expense,Utilities,7331,NO,NO,CASH,Delhi
T9803,U067,2023-08-19,Expense,Education,6022,NO,NO,BANK TRANSFER,Delhi
T1967,U090,2024-09-14,Expense,Health,1210,NO,NO,CASH,Lucknow
T9323,U029,2024-07-11,Expense,Rent,6207,NO,NO,CARD,Jaipur
T3526,U061,2021-10-25,Expense,Utilities,0,NO,NO,UPI,Ahmedabad
T1311,U122,2023-12-23,Income,Bonus,78671,NO,NO,CASH,Delhi
T1305,U060,2024-12-09,Expense,Education,4512,NO,NO,UPI,Hyderabad
T3769,U021,2024-06-24,Expense,Food,8786,NO,NO,CARD,Ahmedabad
T8444,U055,2024-11-07,Income,Education,15169,NO,NO,CARD,Ahmedabad
T5357,U106,2021-07-07,Expense,Food,7234,NO,NO,CASH,Lucknow
T2553,U095,2024-10-03,Expense,Uncategorised,4220,NO,NO,CARD,Ahmedabad
T10942,U059,2021-12-27,Expense,Food,-500,YES,NO,CARD,Pune
T13833,U032,2022-11-06,Expense,Travel,733,NO,NO,UPI,Lucknow
T11047,U076,2024-07-30,Expense,Entertainment,1503,NO,NO,UPI,Mumbai
T9129,U084,2022-03-06,Expense,Investment,9706,NO,NO,UNKNOWN,Lucknow
T13371,U100,2024-03-13,Expense,Food,1145,NO,NO,CARD,Hyderabad
T5787,U113,2024-04-10,Income,Rent,70904,NO,NO,CASH,Hyderabad
T13200,U074,2024-12-08,Expense,Travel,4999,NO,NO,BANK TRANSFER,Lucknow
T13014,U149,2021-07-15,Expense,Others,8070,NO,NO,CARD,Mumbai
T11753,U101,2022-03-21,Expense,Misc,2027,NO,NO,CARD,Pune
T7986,U023,2021-11-19,Expense,Food,9073,NO,NO,UPI,Pune
T2903,U083,2023-01-14,Expense,Entertainment,2280,NO,NO,BANK TRANSFER,Unknown
T4794,U125,2022-06-11,Expense,Entertainment,6428,NO,NO,BANK TRANSFER,Kolkata
T3593,U038,2021-03-12,Expense,Food,3053,NO,NO,CARD,Bangalore
T4690,U150,2021-12-01,Expense,Rent,3009,NO,NO,CASH,Kolkata
T11484,U112,2021-12-13,Expense,Others,8766,NO,NO,UPI,Kolkata
T7457,U066,2021-12-15,Expense,Investment,4021,NO,NO,CASH,Jaipur
T13960,U148,2021-07-18,Expense,Rent,6889,NO,NO,UPI,Chennai
T2148,U009,2023-09-04,Expense,Rent,999999999,NO,YES,BANK TRANSFER,Kolkata
T7007,U127,2023-05-30,Expense,Investment,2381,NO,NO,CARD,Unknown
T4599,U079,2023-01-10,Expense,Rent,4542,NO,NO,UPI,Pune
T10831,U062,2024-09-30,Expense,Rent,9525,NO,NO,BANK TRANSFER,Pune
T10681,U049,2022-01-12,Expense,Rent,9964,NO,NO,UNKNOWN,Unknown
T5878,U127,2023-06-03,Expense,Entertainment,35345,NO,NO,CASH,Unknown
T4351,U145,2021-11-04,Expense,Utilities,9312,NO,NO,UNKNOWN,Jaipur
T0561,U036,2022-02-13,Expense,Food,9384,NO,NO,BANK TRANSFER,Ahmedabad
T8165,U094,2023-12-28,Expense,Food,8755,NO,NO,BANK TRANSFER,Unknown
T4108,U015,2024-05-21,Expense,Savings,6219,NO,NO,CASH,Mumbai
T0624,U134,2024-07-16,Expense,Utilities,8913,NO,NO,UPI,Jaipur
T12538,U059,2023-10-21,Expense,Travel,3975,NO,NO,CASH,Lucknow
T6041,U007,2023-07-18,Expense,Bonus,9757,NO,NO,BANK TRANSFER,Jaipur
T7841,U109,2023-01-17,Expense,Education,549,NO,NO,CARD,Bangalore
T13938,U083,2023-10-08,Expense,Entertainment,8719,NO,NO,CARD,Delhi
T2763,U029,2023-04-19,Expense,Bonus,4572,NO,NO,UPI,Pune
T3886,U148,2021-06-13,Expense,Travel,716,NO,NO,UPI,Ahmedabad
T1723,U132,2021-01-21,Income,Utilities,61112,NO,NO,CASH,Jaipur
T3123,U018,2021-02-09,Expense,Savings,9132,NO,NO,UPI,Mumbai
T1238,U132,2023-04-24,Expense,Entertainment,3517,NO,NO,CASH,Bangalore
T0511,U122,2021-08-14,Expense,Entertainment,2461,NO,NO,BANK TRANSFER,Chennai
T10005,U088,2021-07-26,Expense,Rent,3758,NO,NO,CARD,Pune
T1577,U019,2023-02-13,Expense,Food,8172,NO,NO,UPI,Pune
T11005,U042,2022-12-29,Expense,Rent,3680,NO,NO,CASH,Chennai
T5709,U107,2023-07-21,Expense,Travel,9309,NO,NO,UPI,Delhi
T0174,U068,2024-01-20,Expense,Rent,2206,NO,NO,CASH,Delhi
T12409,U108,2024-07-24,Expense,Entertainment,36084,NO,NO,CARD,Mumbai
T11580,U066,2022-10-21,Expense,Food,794,NO,NO,BANK TRANSFER,Unknown
T2609,U058,2022-08-01,Income,Rent,60328,NO,NO,BANK TRANSFER,Ahmedabad
T13566,U002,2023-04-30,Expense,Travel,4009,NO,NO,BANK TRANSFER,Unknown
T5093,U074,2021-03-27,Expense,Investment,12491,NO,NO,UNKNOWN,Bangalore
T1969,U100,2021-03-16,Expense,Travel,5345,NO,NO,UPI,Lucknow
T8327,U106,2023-10-25,Expense,Food,6136,NO,NO,UPI,Unknown
T1935,U063,2022-06-07,Expense,Food,993,NO,NO,UPI,Hyderabad
T8489,U095,2024-09-11,Expense,Bonus,0,NO,NO,UPI,Ahmedabad
T0700,U138,2021-04-09,Expense,Health,9768,NO,NO,CARD,Ahmedabad
T3884,U058,2023-11-28,Expense,Freelance,7942,NO,NO,CARD,Mumbai
T13781,U132,2022-12-24,Expense,Travel,8573,NO,NO,UPI,Mumbai
T3561,U079,2022-07-30,Expense,Food,31361,NO,NO,CARD,Chennai
T6339,U077,2022-02-16,Expense,Others,8697,NO,NO,UPI,Ahmedabad
T6697,U096,2022-04-16,Income,Food,70158,NO,NO,UPI,Mumbai
T4975,U132,2023-07-16,Expense,Rent,1286,NO,NO,UPI,Delhi
T0732,U115,2021-07-03,Expense,Food,2861,NO,NO,CARD,Hyderabad
T6210,U141,2022-04-25,Income,Food,57735,NO,NO,BANK TRANSFER,Bangalore
T10570,U008,2024-10-04,Expense,Savings,7047,NO,NO,CASH,Delhi
T0880,U053,2023-08-07,Expense,Rent,1526,NO,NO,UPI,Kolkata
T4114,U027,2022-11-26,Expense,Travel,5302,NO,NO,BANK TRANSFER,Mumbai
T7654,U089,2021-11-28,Expense,Food,1514,NO,NO,CARD,Kolkata
T12475,U024,2021-05-03,Expense,Health,4397,NO,NO,CARD,Hyderabad
T9285,U134,2022-08-28,Expense,Travel,9691,NO,NO,BANK TRANSFER,Lucknow
T12446,U084,2024-05-26,Expense,Entertainment,7843,NO,NO,CARD,Chennai
T6442,U074,2023-06-10,Expense,Utilities,7288,NO,NO,UPI,Bangalore
T10963,U100,2021-01-06,Expense,Rent,6741,NO,NO,BANK TRANSFER,Lucknow
T12010,U109,2022-10-23,Expense,Food,8325,NO,NO,UPI,Bangalore
T12501,U093,2024-10-22,Income,Utilities,19211,NO,NO,CARD,Ahmedabad
T5845,U097,2023-04-08,Expense,Rent,4730,NO,NO,BANK TRANSFER,Mumbai
T2993,U091,2022-01-22,Expense,Food,9197,NO,NO,CARD,Kolkata
T9124,U089,2022-08-11,Income,Rent,24714,NO,NO,CARD,Ahmedabad
T2293,U115,2022-12-20,Expense,Bonus,3445,NO,NO,CASH,Jaipur
T3626,U017,2023-08-23,Expense,Food,6754,NO,NO,CASH,Bangalore
T3866,U149,2024-05-12,Expense,Food,8393,NO,NO,BANK TRANSFER,Chennai
T10281,U007,2023-07-17,Expense,Travel,0,NO,NO,BANK TRANSFER,Delhi
T5164,U017,2022-10-25,Expense,Food,4468,NO,NO,BANK TRANSFER,Ahmedabad
T10582,U109,2024-10-03,Expense,Food,1586,NO,NO,CARD,Kolkata
T0886,U126,2024-05-11,Expense,Entertainment,3550,NO,NO,UPI,Jaipur
T5764,U067,2023-03-25,Expense,Utilities,4237,NO,NO,CASH,Mumbai
T9904,U016,2022-03-22,Expense,Travel,4125,NO,NO,CASH,Kolkata
T12552,U097,2022-02-05,Expense,Food,2949,NO,NO,UPI,Chennai
T8639,U066,2022-06-24,Expense,Travel,2962,NO,NO,CASH,Kolkata
T10101,U100,2022-11-21,Expense,Rent,5150,NO,NO,BANK TRANSFER,Chennai
T7920,U064,2021-05-30,Expense,Rent,7744,NO,NO,CASH,Lucknow
T2105,U023,2024-02-04,Expense,Food,0,NO,NO,CARD,Hyderabad
T0314,U075,2021-12-28,Income,Savings,57089,NO,NO,BANK TRANSFER,Chennai
T11006,U101,2024-06-22,Expense,Utilities,3416,NO,NO,CARD,Chennai
T3388,U119,2023-03-19,Expense,Food,2799,NO,NO,UPI,Pune
T4385,U014,2022-04-17,Expense,Health,999999,NO,YES,BANK TRANSFER,Bangalore
T13788,U055,2024-10-09,Income,Others,51772,NO,NO,CASH,Unknown
T1078,U033,2022-12-16,Expense,Health,2891,NO,NO,CASH,Bangalore
T5322,U144,2023-12-18,Income,Others,53035,NO,NO,BANK TRANSFER,Ahmedabad
T7867,U065,2021-04-14,Expense,Travel,1419,NO,NO,UPI,Ahmedabad
T11877,U092,2024-01-10,Expense,Bonus,2685,NO,NO,CASH,Jaipur
T3137,U108,2021-05-27,Income,Food,30703,NO,NO,UPI,Kolkata
T2095,U065,2023-05-05,Expense,Entertainment,3573,NO,NO,CARD,Pune
T13184,U049,2024-02-22,Expense,Food,49694,NO,NO,UPI,Chennai
T4553,U022,2023-04-19,Expense,Rent,1842,NO,NO,CASH,Chennai
T0269,U069,2022-10-25,Expense,Travel,5806,NO,NO,UPI,Lucknow
T0541,U048,2021-05-29,Expense,Travel,5319,NO,NO,UPI,Pune
T8642,U085,2024-07-23,Expense,Utilities,8077,NO,NO,UNKNOWN,Delhi
T5317,U115,2021-03-04,Expense,Travel,2005,NO,NO,CARD,Chennai
T3092,U004,2024-11-27,Expense,Education,3212,NO,NO,CASH,Bangalore
T5594,U100,2022-05-22,Expense,Salary,5023,NO,NO,CARD,Lucknow
T2737,U009,2024-04-29,Expense,Health,8833,NO,NO,CARD,Bangalore
T2016,U124,2023-05-08,Expense,Freelance,834,NO,NO,UNKNOWN,Delhi
T1702,U106,2024-04-01,Expense,Health,4327,NO,NO,CARD,Pune
T10010,U073,2022-05-09,Expense,Travel,396,NO,NO,CARD,Delhi
T10970,U116,2021-08-09,Expense,Food,24908,NO,NO,CARD,Pune
T13819,U110,2022-08-13,Expense,Others,1687,NO,NO,UPI,Chennai
T6154,U105,2024-12-13,Expense,Entertainment,2842,NO,NO,CASH,Kolkata
T4930,U030,2024-11-07,Expense,Rent,1669,NO,NO,CASH,Unknown
T7830,U013,2024-02-03,Expense,Food,0,NO,NO,BANK TRANSFER,Lucknow
T7904,U001,2021-11-06,Expense,Rent,3483,NO,NO,CASH,Pune
T4042,U044,2023-06-06,Income,Rent,74365,NO,NO,UPI,Chennai
T6214,U007,2023-06-03,Expense,Utilities,4757,NO,NO,BANK TRANSFER,Lucknow
T3730,U075,2024-02-16,Expense,Entertainment,2331,NO,NO,CASH,Lucknow
T8826,U054,2023-12-27,Expense,Rent,0,NO,NO,CASH,Mumbai
T4527,U065,2022-03-21,Expense,Utilities,2193,NO,NO,BANK TRANSFER,Chennai
T5911,U087,2021-11-24,Expense,Rent,2640,NO,NO,CASH,Kolkata
T8268,U060,2024-04-08,Expense,Rent,7870,NO,NO,CASH,Kolkata
T12342,U142,2024-12-08,Expense,Utilities,5971,NO,NO,CASH,Mumbai
T13018,U016,2022-08-31,Expense,Bonus,1881,NO,NO,CARD,Jaipur
T3570,U139,2021-03-27,Expense,Freelance,2214,NO,NO,UPI,Mumbai
T7786,U130,2024-02-15,Expense,Rent,6734,NO,NO,UPI,Pune
T7042,U066,2021-01-22,Expense,Travel,7699,NO,NO,CARD,Lucknow
T10452,U143,2023-05-28,Expense,Rent,43829,NO,NO,CARD,Bangalore
T6600,U121,2022-02-09,Expense,Utilities,4749,NO,NO,UPI,Mumbai
T0273,U137,2022-02-12,Expense,Food,8773,NO,NO,CASH,Hyderabad
T4761,U133,2024-07-13,Expense,Utilities,5559,NO,NO,CARD,Bangalore
T10326,U139,2021-01-10,Expense,Travel,3091,NO,NO,BANK TRANSFER,Ahmedabad
T0722,U111,2021-06-05,Expense,Rent,1909,NO,NO,BANK TRANSFER,Jaipur
T8210,U013,2022-02-01,Income,Savings,14332,NO,NO,CASH,Unknown
T4187,U107,2022-09-21,Expense,Rent,2498,NO,NO,CARD,Mumbai
T1138,U027,2021-10-18,Income,Food,10591,NO,NO,UPI,Kolkata
T10041,U100,2022-08-06,Expense,Education,8266,NO,NO,UPI,Chennai
T13863,U094,2024-04-06,Income,Travel,63801,NO,NO,BANK TRANSFER,Mumbai
T9429,U121,2024-07-30,Expense,Entertainment,2839,NO,NO,CASH,Bangalore
T11637,U044,2022-06-30,Expense,Food,4888,NO,NO,CARD,Mumbai
T9795,U141,2023-09-22,Expense,Bonus,2511,NO,NO,UPI,Kolkata
T10098,U057,2023-08-08,Expense,Food,2977,NO,NO,CARD,Delhi
T12317,U061,2024-05-11,Expense,Food,1928,NO,NO,UPI,Delhi
T9928,U041,2024-06-11,Expense,Entertainment,933,NO,NO,CASH,Lucknow
T3430,U089,2024-11-27,Expense,Food,5084,NO,NO,CARD,Lucknow
T5061,U042,2022-09-21,Expense,Bonus,7841,NO,NO,UPI,Jaipur
T2335,U065,2024-08-22,Expense,Rent,1580,NO,NO,UPI,Chennai
T5256,U068,2022-01-11,Expense,Food,4587,NO,NO,CASH,Chennai
T6343,U142,2023-06-20,Income,Salary,14430,NO,NO,BANK TRANSFER,Ahmedabad
T0044,U108,2024-11-15,Expense,Travel,1120,NO,NO,BANK TRANSFER,Bangalore
T6013,U041,2023-09-20,Income,Investment,76663,NO,NO,CASH,Ahmedabad
T0436,U148,2022-09-18,Expense,Education,6967,NO,NO,UPI,Lucknow
T8578,U118,2022-02-08,Expense,Food,5837,NO,NO,UPI,Delhi
T8073,U045,2021-04-03,Expense,Education,9447,NO,NO,BANK TRANSFER,Pune
T9519,U106,2022-02-07,Income,Rent,25793,NO,NO,BANK TRANSFER,Lucknow
T2020,U112,2022-01-25,Expense,Entertainment,9225,NO,NO,CARD,Kolkata
T4674,U070,2021-11-15,Expense,Food,420,NO,NO,BANK TRANSFER,Mumbai
T3082,U047,2022-12-28,Expense,Travel,4391,NO,NO,UPI,Delhi
T11813,U009,2021-07-11,Expense,Rent,19439,NO,NO,CASH,Mumbai
T10525,U096,2023-04-15,Expense,Rent,6306,NO,NO,CARD,Lucknow
T1664,U100,2021-06-29,Expense,Rent,7350,NO,NO,CARD,Kolkata
T8856,U068,2024-05-20,Expense,Investment,2596,NO,NO,CASH,Delhi
T13703,U109,2021-08-28,Expense,Investment,3016,NO,NO,BANK TRANSFER,Hyderabad
T6505,U100,2024-06-11,Expense,Savings,7353,NO,NO,BANK TRANSFER,Kolkata
T8887,U041,2021-04-30,Expense,Others,462,NO,NO,CASH,Ahmedabad
T0823,U057,2021-07-03,Expense,Health,26092,NO,NO,UPI,Unknown
T6935,U137,2023-10-10,Expense,Bonus,8996,NO,NO,CASH,Hyderabad
T4540,U072,2023-02-20,Income,Utilities,11567,NO,NO,BANK TRANSFER,Hyderabad
T1859,U134,2021-05-30,Income,Uncategorised,21664,NO,NO,BANK TRANSFER,Pune
T4143,U016,2024-05-28,Expense,Entertainment,45883,NO,NO,CARD,Lucknow
