transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,date_clean,amount_clean,is_refund,category_clean,location_clean,is_outlier
T11826,U005,12/12/2021,Income,Investment,21112,Bank Transfr,MUMBAI,2021-12-12,21112.0,False,Investment,Mumbai,True
T13720,U034,10/12/2023,Expense,others,9568,bank transfer,delhi,2023-10-12,9568.0,False,Others,Delhi,False
T8091,U035,2/6/2022,Expense,Travel,3315,csh,hyderabad,2022-02-06,3315.0,False,Travel,Hyderabad,False
T4222,U137,30-09-2023,Expense,TRAVEL,131,CRD,CHE,2023-09-30,131.0,False,Travel,Chennai,False
T7198,U142,7/8/2022,Income,Investment,55171,card,Lucknow,2022-07-08,55171.0,False,Investment,Lucknow,True
T1220,U085,7/12/2023,Expense,Utlities,5868,bank transfer,,2023-07-12,5868.0,False,Utilities,Hyderabad,False
T9394,U027,6/6/2024,Expense,FOOD,6514,BankTransfer,kolkata,2024-06-06,6514.0,False,Food,Kolkata,False
T5813,U059,6/10/2021,Expense,Food,937,csh,lucknow,2021-06-10,937.0,False,Food,Lucknow,False
T8859,U022,20-11-21,Expense,Foods,940,Card,BAN,2021-11-20,940.0,False,Food,Bangalore,False
T4886,U073,9/21/2022,Expense,Saving,1896,bank transfer,LUCKNOW,2022-09-21,1896.0,False,Savings,Lucknow,False
T5137,U057,11/2/2021,Expense,Rent,₹16927,CARD,bangalore,2021-11-02,16927.0,False,Rent,Bangalore,False
T2409,U083,24-03-23,Expense,Foods,1391,,MUM,2023-03-24,1391.0,False,Food,Mumbai,False
T13205,U117,10/11/2024,Income,Salary,22105,upi,pune,2024-10-11,22105.0,False,Salary,Pune,True
T9486,U013,7/1/2023,Expense,rent,4489,BankTransfer,delhi,2023-07-01,4489.0,False,Rent,Delhi,False
T1141,U002,1/17/2024,Expense,utilities,3348,bank transfer,LUC,2024-01-17,3348.0,False,Utilities,Lucknow,False
T6938,U066,4/7/2023,Expense,Entertain,5115,bank transfer,LUCKNOW,2023-04-07,5115.0,False,Entertainment,Lucknow,False
T0200,U072,4/2/2022,Expense,Travel,9488,CASH,mumbai,2022-04-02,9488.0,False,Travel,Mumbai,False
T5180,U120,11/21/2023,Expense,travel,6347,Bank Transfr,hyderabad,2023-11-21,6347.0,False,Travel,Hyderabad,False
T11339,U085,7/9/2022,Expense,FOOD,5196,card,Kolkata,2022-07-09,5196.0,False,Food,Kolkata,False
T10689,U009,24-10-2024,Expense,Entertainment,6250,UPi,Kolkata,2024-10-24,6250.0,False,Entertainment,Kolkata,False
T9492,U077,5/14/2021,Expense,entertainment,7738,Upi,CHE,2021-05-14,7738.0,False,Entertainment,Chennai,False
T1498,U039,11/8/2024,Income,Salary,58671,CRD,MUMBAI,2024-11-08,58671.0,False,Salary,Mumbai,True
T8504,U148,24-11-2023,Expense,Entertainment,3326,Card,AHM,2023-11-24,3326.0,False,Entertainment,Ahmedabad,False
T1007,U017,6/5/2024,Expense,Foods,$923 ,bank transfer,HYDERABAD,2024-06-05,923.0,False,Food,Hyderabad,False
T5049,U058,6/13/2022,Expense,rent,7397,upi,LUCKNOW,2022-06-13,7397.0,False,Rent,Lucknow,False
T8558,U009,9/25/2022,Expense,Education,4288,Bank Transfr,LUC,2022-09-25,4288.0,False,Education,Lucknow,False
T3985,U085,7/5/2021,Expense,Rentt,29253,CRD,HYD,2021-07-05,29253.0,False,Rent,Hyderabad,True
T11481,U046,26-03-2022,Expense,Rnt,752,Cash,JAIPUR,2022-03-26,752.0,False,Rent,Jaipur,False
T6329,U088,19-02-2024,Income,,24030,,MUM,2024-02-19,24030.0,False,Uncategorized,Mumbai,True
T13946,U047,2/18/2022,Expense,RENT,Rs.5145,Upi,KOL,2022-02-18,5145.0,False,Rent,Kolkata,False
T10201,U049,5/24/2022,Expense,Rentt,23786,UPI,,2022-05-24,23786.0,False,Rent,Jaipur,True
T7046,U143,5/11/2024,Expense,Utility,4705,CRD,HYDERABAD,2024-05-11,4705.0,False,Utilities,Hyderabad,False
T10052,U132,22-02-24,Expense,Rent,₹-1000,csh,JAIPUR,2024-02-22,1000.0,True,Rent,Jaipur,False
T2325,U006,12/3/2021,Expense,Entertain,1597,Bank_Transfer,hyderabad,2021-12-03,1597.0,False,Entertainment,Hyderabad,False
T4428,U013,4/2/2022,Expense,Traval,6453,Upi,hyderabad,2022-04-02,6453.0,False,Travel,Hyderabad,False
T3541,U095,2/4/2021,Expense,Entrtnmnt,4157,csh,BANGALORE,2021-02-04,4157.0,False,Entertainment,Bangalore,False
T3363,U123,10/24/2024,Expense,Rentt,21586,Crd,chennai,2024-10-24,21586.0,False,Rent,Chennai,True
T13661,U106,1/9/2022,Expense,Rent,40480,UPI,,2022-01-09,40480.0,False,Rent,Kolkata,True
T0923,U112,9/27/2024,Expense,Education,₹1571,CARD,LUC,2024-09-27,1571.0,False,Education,Lucknow,False
T7372,U133,6/7/2024,Income,Freelance,71773,Cash,,2024-06-07,71773.0,False,Freelance,Ahmedabad,True
T2882,U018,12/9/2024,Expense,Food,2513,upi,PUNE,2024-12-09,2513.0,False,Food,Pune,False
T10000,U023,2/14/2024,Expense,Fod,7702,,BANGALORE,2024-02-14,7702.0,False,Food,Bangalore,False
T7911,U110,8/21/2023,Expense,FOOD,2929,csh,bangalore,2023-08-21,2929.0,False,Food,Bangalore,False
T5849,U136,1/23/2023,Expense,RENT,5506,CRD,KOL,2023-01-23,5506.0,False,Rent,Kolkata,False
T7104,U009,23-11-24,Expense,Entrtnmnt,₹6764,Csh,Kolkata,2024-11-23,6764.0,False,Entertainment,Kolkata,False
T11314,U006,9/28/2024,Expense,Health,6823,cash,DELHI,2024-09-28,6823.0,False,Health,Delhi,False
T8077,U030,4/20/2024,Expense,Travel,₹840,upi,CHENNAI,2024-04-20,840.0,False,Travel,Chennai,False
T12029,U118,10/6/2023,Income,Salary,56450,CASH,jaipur,2023-10-06,56450.0,False,Salary,Jaipur,True
T6248,U011,5/26/2021,Expense,RENT,7037,,pune,2021-05-26,7037.0,False,Rent,Pune,False
T5477,U010,8/18/2021,Income,Others,63341,upi,lucknow,2021-08-18,63341.0,False,Others,Lucknow,True
T5410,U016,2/9/2023,Expense,RENT,6076,Bank Transfr,JAIPUR,2023-02-09,6076.0,False,Rent,Jaipur,False
T9773,U073,6/24/2022,Expense,Foods,3805,bank transfer,CHENNAI,2022-06-24,3805.0,False,Food,Chennai,False
T12780,U110,10/24/2021,Expense,TRAVEL,8911,Bank Transfer,MUM,2021-10-24,8911.0,False,Travel,Mumbai,False
T6485,U072,8/22/2021,Expense,FOOD,8142,cash,LUC,2021-08-22,8142.0,False,Food,Lucknow,False
T5504,U141,12/4/2021,Expense,health,9529,Cash,hyderabad,2021-12-04,9529.0,False,Health,Hyderabad,False
T7773,U123,17-08-23,Income,Investment,54407,Crd,PUN,2023-08-17,54407.0,False,Investment,Pune,True
T10342,U022,11/22/2023,Expense,Entertainment,5419,Bank Transfer,BANGALORE,2023-11-22,5419.0,False,Entertainment,Bangalore,False
T7169,U030,12/30/2023,Expense,Rent,16289,Crd,DELHI,2023-12-30,16289.0,False,Rent,Delhi,False
T11747,U006,17-09-23,Expense,FOOD,6002,Crd,KOLKATA,2023-09-17,6002.0,False,Food,Kolkata,False
T3155,U018,21-10-2021,Expense,Entertainment,7163,Bank Transfr,MUM,2021-10-21,7163.0,False,Entertainment,Mumbai,False
T11167,U150,11/21/2023,Expense,utilities,₹4848,CARD,KOLKATA,2023-11-21,4848.0,False,Utilities,Kolkata,False
T4137,U004,5/15/2022,Income,Investment,₹73065,UPI,,2022-05-15,73065.0,False,Investment,Lucknow,True
T11607,U080,9/12/2021,Expense,FOOD,8853,card,HYD,2021-09-12,8853.0,False,Food,Hyderabad,False
T3790,U109,6/18/2024,Expense,HEALTH,5180,CARD,mumbai,2024-06-18,5180.0,False,Health,Mumbai,False
T1541,U043,10/4/2022,Expense,food,8623,Bank_Transfer,DEL,2022-10-04,8623.0,False,Food,Delhi,False
T9242,U089,23-12-21,Expense,Others,Rs.8226,CASH,DELHI,2021-12-23,8226.0,False,Others,Delhi,False
T5457,U124,1/8/2024,Expense,Rnt,454,BankTransfer,AHMEDABAD,2024-01-08,454.0,False,Rent,Ahmedabad,False
T2339,U069,24-05-22,Income,Investment,70958,,MUMBAI,2022-05-24,70958.0,False,Investment,Mumbai,True
T6468,U111,12/19/2022,Expense,FOOD,7539,,CHENNAI,2022-12-19,7539.0,False,Food,Chennai,False
T9860,U069,13-05-2024,Expense,Foodd,₹0,card,chennai,2024-05-13,0.0,False,Food,Chennai,False
T5361,U099,2/18/2021,Expense,Fod,764,CARD,Hyderabad,2021-02-18,764.0,False,Food,Hyderabad,False
T13589,U148,5/27/2021,Expense,Rentt,25214,Card,DEL,2021-05-27,25214.0,False,Rent,Delhi,True
T3760,U057,1/10/2022,Expense,education,900,UPI,HYD,2022-01-10,900.0,False,Education,Hyderabad,False
T10968,U090,12/6/2024,Expense,Traval,6226,bank transfer,BAN,2024-12-06,6226.0,False,Travel,Bangalore,False
T7409,U099,10/14/2024,Income,Others,27874,Upi,Bangalore,2024-10-14,27874.0,False,Others,Bangalore,True
T9400,U102,27-05-23,Expense,Utilities,6675,Card,Jaipur,2023-05-27,6675.0,False,Utilities,Jaipur,False
T13988,U040,10/29/2023,Expense,Rent,36626,UPI,KOL,2023-10-29,36626.0,False,Rent,Kolkata,True
T12622,U131,7/10/2021,Expense,Utility,1845,csh,,2021-07-10,1845.0,False,Utilities,Pune,False
T3499,U028,7/17/2022,Expense,Helth,6400,CARD,Delhi,2022-07-17,6400.0,False,Health,Delhi,False
T4265,U050,6/13/2024,Expense,EDU,1531,Bank Transfr,AHM,2024-06-13,1531.0,False,Education,Ahmedabad,False
T11307,U002,31-08-2022,Expense,Traval,3904,UPI,KOLKATA,2022-08-31,3904.0,False,Travel,Kolkata,False
T5310,U007,10/1/2021,Expense,Rentt,40706,Card,LUC,2021-10-01,40706.0,False,Rent,Lucknow,True
T8768,U025,31-07-23,Expense,Traval,231,CRD,Bangalore,2023-07-31,231.0,False,Travel,Bangalore,False
T5497,U037,6/24/2023,Expense,utilities,8126,csh,,2023-06-24,8126.0,False,Utilities,Chennai,False
T6804,U104,7/1/2024,Expense,OTHERS,8670,Bank Transfer,Pune,2024-07-01,8670.0,False,Others,Pune,False
T13687,U024,12/10/2021,Expense,Health,4678,,AHMEDABAD,2021-12-10,4678.0,False,Health,Ahmedabad,False
T10495,U079,7/21/2024,Expense,RENT,5855,Upi,MUM,2024-07-21,5855.0,False,Rent,Mumbai,False
T12036,U149,12/9/2024,Expense,Utility,8836,Bank Transfer,CHE,2024-12-09,8836.0,False,Utilities,Chennai,False
T2982,U083,4/8/2022,Expense,,6371,CARD,MUMBAI,2022-04-08,6371.0,False,Uncategorized,Mumbai,False
T13252,U011,6/4/2022,Expense,Foods,Rs.3566,Upi,Bangalore,2022-06-04,3566.0,False,Food,Bangalore,False
T5171,U144,15-04-24,Income,Investment,18633,CRD,Ahmedabad,2024-04-15,18633.0,False,Investment,Ahmedabad,False
T5435,U066,9/19/2022,Expense,Utilties,1555,upi,JAIPUR,2022-09-19,1555.0,False,Utilities,Jaipur,False
T5012,U138,12/3/2021,Expense,rent,₹4616,cash,Kolkata,2021-12-03,4616.0,False,Rent,Kolkata,False
T6898,U023,11/20/2022,Expense,Fod,8115,Csh,chennai,2022-11-20,8115.0,False,Food,Chennai,False
T6198,U109,7/20/2022,Expense,Food,1931,Upi,,2022-07-20,1931.0,False,Food,Hyderabad,False
T9654,U098,17-08-2021,Expense,rent,5889,Bank Transfer,CHE,2021-08-17,5889.0,False,Rent,Chennai,False
T8712,U130,9/2/2023,Expense,Food,2407,Csh,BAN,2023-09-02,2407.0,False,Food,Bangalore,False
T5734,U112,1/10/2021,Expense,Traval,5720,CRD,ahmedabad,2021-01-10,5720.0,False,Travel,Ahmedabad,False
T0596,U134,7/19/2023,Expense,Education,₹7182,UPI,delhi,2023-07-19,7182.0,False,Education,Delhi,False
T11789,U085,22-04-24,Expense,HEALTH,3090,Upi,BANGALORE,2024-04-22,3090.0,False,Health,Bangalore,False
T7100,U088,19-05-2021,Expense,Travl,3238,BankTransfer,mumbai,2021-05-19,3238.0,False,Travel,Mumbai,False
T5228,U051,1/27/2023,Expense,,6589,bank transfer,BAN,2023-01-27,6589.0,False,Uncategorized,Bangalore,False
T0248,U102,11/5/2021,Expense,HEALTH,1463,bank transfer,KOLKATA,2021-11-05,1463.0,False,Health,Kolkata,False
T2356,U025,8/12/2022,Expense,Rnt,8936,cash,CHENNAI,2022-08-12,8936.0,False,Rent,Chennai,False
T2897,U122,10/7/2022,Expense,rent,1738,Upi,Kolkata,2022-10-07,1738.0,False,Rent,Kolkata,False
T6853,U024,6/23/2023,Expense,RENT,5172,Csh,DEL,2023-06-23,5172.0,False,Rent,Delhi,False
T3577,U140,8/31/2024,Expense,,4879,Cash,Pune,2024-08-31,4879.0,False,Uncategorized,Pune,False
T12119,U087,8/15/2023,Expense,Food,2217,Bank Transfr,,2023-08-15,2217.0,False,Food,Kolkata,False
T9478,U002,1/10/2021,Expense,Other,Rs.4410,Bank_Transfer,Delhi,2021-01-10,4410.0,False,Others,Delhi,False
T6071,U091,10/29/2024,Expense,entertainment,6283,cash,bangalore,2024-10-29,6283.0,False,Entertainment,Bangalore,False
T5189,U047,7/4/2022,Income,Salary,72499,Bank Transfr,MUM,2022-07-04,72499.0,False,Salary,Mumbai,True
T7643,U118,23-01-23,Expense,Rnt,8182,upi,Hyderabad,2023-01-23,8182.0,False,Rent,Hyderabad,False
T1454,U082,6/6/2021,Expense,Fod,5713,Csh,chennai,2021-06-06,5713.0,False,Food,Chennai,False
T9667,U040,9/10/2022,Expense,travel,5551,Cash,Hyderabad,2022-09-10,5551.0,False,Travel,Hyderabad,False
T2261,U089,5/31/2024,Expense,Rentt,35686,Upi,chennai,2024-05-31,35686.0,False,Rent,Chennai,True
T9879,U048,8/4/2022,Expense,Utilties,4347,card,BANGALORE,2022-08-04,4347.0,False,Utilities,Bangalore,False
T5699,U012,26-06-21,Expense,savings,5699,UPi,BANGALORE,2021-06-26,5699.0,False,Savings,Bangalore,False
T6285,U044,10/3/2022,Expense,Saving,4054,Crd,DEL,2022-10-03,4054.0,False,Savings,Delhi,False
T10856,U006,9/23/2024,Income,Salary,28847,CASH,,2024-09-23,28847.0,False,Salary,Bangalore,True
T13849,U062,2/25/2022,Expense,Food,842,UPi,jaipur,2022-02-25,842.0,False,Food,Jaipur,False
T9312,U013,8/29/2021,Expense,TRAVEL,3959,Bank_Transfer,bangalore,2021-08-29,3959.0,False,Travel,Bangalore,False
T1234,U038,10/22/2021,Expense,Other,8478,Bank Transfer,Hyderabad,2021-10-22,8478.0,False,Others,Hyderabad,False
T6490,U029,2/7/2024,Expense,Others,5612,Upi,MUM,2024-02-07,5612.0,False,Others,Mumbai,False
T10595,U062,15-09-23,Expense,Utilities,1199,Csh,,2023-09-15,1199.0,False,Utilities,Ahmedabad,False
T12051,U068,28-01-2024,Expense,food,817,Csh,PUNE,2024-01-28,817.0,False,Food,Pune,False
T11265,U077,2/8/2022,Expense,Foods,₹4779,csh,MUM,2022-02-08,4779.0,False,Food,Mumbai,False
T5048,U039,2/14/2021,Expense,Travel,8953,Cash,PUNE,2021-02-14,8953.0,False,Travel,Pune,False
T8750,U149,1/26/2024,Income,Investment,53734,UPI,bangalore,2024-01-26,53734.0,False,Investment,Bangalore,True
T11376,U006,27-02-23,Expense,Rnt,-500,bank transfer,HYDERABAD,2023-02-27,500.0,True,Rent,Hyderabad,False
T8387,U106,3/2/2021,Income,Freelance,17559,,lucknow,2021-03-02,17559.0,False,Freelance,Lucknow,False
T5294,U009,28-07-21,Expense,food,₹7112,Csh,Hyderabad,2021-07-28,7112.0,False,Food,Hyderabad,False
T6476,U144,12/23/2022,Expense,Rent,26635,cash,Mumbai,2022-12-23,26635.0,False,Rent,Mumbai,True
T9711,U117,16-06-22,Expense,Fod,6540,Bank Transfr,bangalore,2022-06-16,6540.0,False,Food,Bangalore,False
T10054,U102,2/20/2024,Expense,Utility,4943,Bank Transfr,PUNE,2024-02-20,4943.0,False,Utilities,Pune,False
T11544,U133,8/11/2023,Expense,rent,9773,Bank Transfr,KOLKATA,2023-08-11,9773.0,False,Rent,Kolkata,False
T5972,U090,3/22/2021,Expense,Rnt,1731,Crd,,2021-03-22,1731.0,False,Rent,Lucknow,False
T10040,U115,27-04-23,Income,Bonus,54802,UPI,CHENNAI,2023-04-27,54802.0,False,Bonus,Chennai,True
T0132,U111,7/21/2021,Expense,education,6508,CRD,AHMEDABAD,2021-07-21,6508.0,False,Education,Ahmedabad,False
T13393,U075,8/1/2023,Expense,SAVINGS,7924,csh,Delhi,2023-08-01,7924.0,False,Savings,Delhi,False
T9185,U134,4/9/2024,Expense,food,5687,Bank Transfr,pune,2024-04-09,5687.0,False,Food,Pune,False
T4531,U147,1/9/2024,Expense,Utilities,7389,csh,Pune,2024-01-09,7389.0,False,Utilities,Pune,False
T2367,U059,1/11/2023,Expense,Rentt,6134,Csh,PUNE,2023-01-11,6134.0,False,Rent,Pune,False
T12074,U066,10/26/2023,Expense,education,Rs.9850,Cash,DELHI,2023-10-26,9850.0,False,Education,Delhi,False
T8981,U129,1/9/2024,Expense,Foodd,4300,csh,LUC,2024-01-09,4300.0,False,Food,Lucknow,False
T11799,U103,6/16/2021,Expense,food,3246,upi,HYDERABAD,2021-06-16,3246.0,False,Food,Hyderabad,False
T4991,U095,2/4/2022,Expense,Foodd,₹4793,bank transfer,PUN,2022-02-04,4793.0,False,Food,Pune,False
T0088,U114,28-10-2024,Income,Salary,49315,CRD,DEL,2024-10-28,49315.0,False,Salary,Delhi,True
T8382,U043,7/7/2022,Expense,Food,1603,Bank_Transfer,,2022-07-07,1603.0,False,Food,Bangalore,False
T9822,U129,7/3/2024,Expense,Rnt,8856,csh,Delhi,2024-07-03,8856.0,False,Rent,Delhi,False
T11296,U080,5/26/2021,Expense,Utilities,5944,Crd,,2021-05-26,5944.0,False,Utilities,Hyderabad,False
T9030,U074,10/21/2023,Expense,Travel,6073,cash,CHENNAI,2023-10-21,6073.0,False,Travel,Chennai,False
T12525,U020,11/22/2024,Expense,Fod,8164,Csh,mumbai,2024-11-22,8164.0,False,Food,Mumbai,False
T11869,U077,5/16/2023,Expense,food,₹2000,Card,mumbai,2023-05-16,2000.0,False,Food,Mumbai,False
T6922,U009,5/1/2021,Expense,Utility,1795,Crd,LUC,2021-05-01,1795.0,False,Utilities,Lucknow,False
T3210,U026,17-12-24,Expense,food,₹1713,Cash,CHENNAI,2024-12-17,1713.0,False,Food,Chennai,False
T13968,U083,12/26/2024,Income,Freelance,34921,Cash,AHMEDABAD,2024-12-26,34921.0,False,Freelance,Ahmedabad,True
T7950,U134,7/17/2022,Expense,Traval,3248,BankTransfer,,2022-07-17,3248.0,False,Travel,Pune,False
T6731,U062,10/25/2022,Income,Others,11374,CARD,MUMBAI,2022-10-25,11374.0,False,Others,Mumbai,False
T8596,U061,4/13/2024,Expense,RENT,4958,Bank Transfer,jaipur,2024-04-13,4958.0,False,Rent,Jaipur,False
T2589,U125,2/7/2024,Expense,Utilities,999999,,DELHI,2024-02-07,999999.0,False,Utilities,Delhi,True
T10816,U060,10/4/2021,Expense,Fod,₹7033,Card,PUNE,2021-10-04,7033.0,False,Food,Pune,False
T4240,U008,6/5/2022,Expense,FOOD,4469,CARD,PUN,2022-06-05,4469.0,False,Food,Pune,False
T5940,U067,10/11/2022,Expense,FOOD,7282,CRD,AHM,2022-10-11,7282.0,False,Food,Ahmedabad,False
T7996,U064,29-08-23,Expense,TRAVEL,1516,UPI,BANGALORE,2023-08-29,1516.0,False,Travel,Bangalore,False
T5621,U045,23-11-22,Expense,Health,1211,UPI,Hyderabad,2022-11-23,1211.0,False,Health,Hyderabad,False
T13404,U102,10/12/2021,Expense,Traval,219,Crd,ahmedabad,2021-10-12,219.0,False,Travel,Ahmedabad,False
T9710,U065,30-03-24,Expense,rent,3268,Bank Transfr,HYD,2024-03-30,3268.0,False,Rent,Hyderabad,False
T0095,U128,8/15/2023,Expense,utilities,4044,Bank_Transfer,AHMEDABAD,2023-08-15,4044.0,False,Utilities,Ahmedabad,False
T5195,U135,8/23/2024,Expense,Utlities,5501,Bank Transfr,Pune,2024-08-23,5501.0,False,Utilities,Pune,False
T8458,U051,5/8/2021,Expense,Health,975,Crd,,2021-05-08,975.0,False,Health,Delhi,False
T6929,U083,3/19/2024,Expense,Entrtnmnt,728,bank transfer,Delhi,2024-03-19,728.0,False,Entertainment,Delhi,False
T11815,U051,9/4/2023,Expense,Traval,₹7752,UPi,BAN,2023-09-04,7752.0,False,Travel,Bangalore,False
T0757,U150,14-04-22,Expense,Travel,2380,CASH,PUN,2022-04-14,2380.0,False,Travel,Pune,False
T4749,U056,3/27/2022,Income,Investment,26157,CARD,Lucknow,2022-03-27,26157.0,False,Investment,Lucknow,True
T8595,U103,12/1/2024,Expense,Health,3998,Csh,HYDERABAD,2024-12-01,3998.0,False,Health,Hyderabad,False
T0028,U148,13-01-2021,Expense,FOOD,9047,UPi,Pune,2021-01-13,9047.0,False,Food,Pune,False
T3967,U122,7/10/2021,Expense,Entertainment,7273,Upi,AHM,2021-07-10,7273.0,False,Entertainment,Ahmedabad,False
T12429,U033,1/12/2022,Expense,rent,360,Card,Delhi,2022-01-12,360.0,False,Rent,Delhi,False
T5347,U011,6/21/2023,Expense,Entertainment,₹5491,BankTransfer,DELHI,2023-06-21,5491.0,False,Entertainment,Delhi,False
T12192,U058,8/28/2021,Expense,Food,217,BankTransfer,DEL,2021-08-28,217.0,False,Food,Delhi,False
T5423,U043,4/8/2021,Expense,entertainment,299,UPi,AHMEDABAD,2021-04-08,299.0,False,Entertainment,Ahmedabad,False
T6606,U071,9/23/2022,Expense,Foodd,1870,Csh,Ahmedabad,2022-09-23,1870.0,False,Food,Ahmedabad,False
T5964,U056,10/2/2023,Income,Freelance,77936,Csh,Hyderabad,2023-10-02,77936.0,False,Freelance,Hyderabad,True
T13105,U023,8/13/2021,Expense,food,₹999999,card,lucknow,2021-08-13,999999.0,False,Food,Lucknow,True
T9934,U051,9/1/2021,Expense,Entrtnmnt,6862,CARD,PUNE,2021-09-01,6862.0,False,Entertainment,Pune,False
T4988,U029,2/17/2022,Expense,rent,2994,,AHMEDABAD,2022-02-17,2994.0,False,Rent,Ahmedabad,False
T11624,U058,5/3/2023,Expense,Travel,1055,CRD,chennai,2023-05-03,1055.0,False,Travel,Chennai,False
T2679,U074,29-11-22,Expense,Utility,5081,card,,2022-11-29,5081.0,False,Utilities,Ahmedabad,False
T2590,U118,9/6/2024,Expense,Utlities,3591,CRD,,2024-09-06,3591.0,False,Utilities,Jaipur,False
T12808,U124,4/29/2021,Expense,entertainment,334,Upi,,2021-04-29,334.0,False,Entertainment,Jaipur,False
T0941,U019,1/10/2023,Expense,FOOD,4864,UPi,Delhi,2023-01-10,4864.0,False,Food,Delhi,False
T2140,U051,24-07-2022,Expense,savings,1668,Upi,KOL,2022-07-24,1668.0,False,Savings,Kolkata,False
T2530,U035,26-12-24,Expense,Food,2903,Bank_Transfer,Chennai,2024-12-26,2903.0,False,Food,Chennai,False
T7717,U108,12/12/2022,Expense,Fod,7491,Upi,HYDERABAD,2022-12-12,7491.0,False,Food,Hyderabad,False
T1966,U147,3/21/2024,Expense,Rent,42642,csh,DELHI,2024-03-21,42642.0,False,Rent,Delhi,True
T9343,U030,7/29/2022,Expense,Fod,₹1195,BankTransfer,ahmedabad,2022-07-29,1195.0,False,Food,Ahmedabad,False
T2065,U021,7/4/2023,Expense,FOOD,6393,card,Ahmedabad,2023-07-04,6393.0,False,Food,Ahmedabad,False
T7959,U103,5/23/2022,Expense,Food,3741,CASH,AHM,2022-05-23,3741.0,False,Food,Ahmedabad,False
T10434,U122,14-01-24,Expense,Entertainment,1094,Csh,jaipur,2024-01-14,1094.0,False,Entertainment,Jaipur,False
T9271,U070,1/24/2022,Expense,RENT,₹2203,Cash,JAIPUR,2022-01-24,2203.0,False,Rent,Jaipur,False
T3856,U087,9/30/2021,Expense,Traval,Rs.2101,upi,AHMEDABAD,2021-09-30,2101.0,False,Travel,Ahmedabad,False
T9016,U014,9/2/2024,Expense,Fod,5130,Crd,PUN,2024-09-02,5130.0,False,Food,Pune,False
T2945,U091,9/9/2022,Income,Others,17985,CRD,JAIPUR,2022-09-09,17985.0,False,Others,Jaipur,False
T9335,U068,10/8/2022,Expense,travel,7776,UPI,Delhi,2022-10-08,7776.0,False,Travel,Delhi,False
T13382,U102,20-06-2023,Expense,Foodd,205,Bank_Transfer,jaipur,2023-06-20,205.0,False,Food,Jaipur,False
T10477,U074,8/4/2023,Expense,Utilities,1113,CASH,CHENNAI,2023-08-04,1113.0,False,Utilities,Chennai,False
T3906,U051,11/7/2021,Income,Bonus,23559,UPI,chennai,2021-11-07,23559.0,False,Bonus,Chennai,True
T13417,U053,3/5/2023,Income,Freelance,49255,Bank Transfer,Ahmedabad,2023-03-05,49255.0,False,Freelance,Ahmedabad,True
T9031,U086,1/1/2023,Expense,Rnt,729,upi,BANGALORE,2023-01-01,729.0,False,Rent,Bangalore,False
T11283,U112,25-03-21,Expense,Fod,667,BankTransfer,KOLKATA,2021-03-25,667.0,False,Food,Kolkata,False
T6768,U069,6/24/2021,Expense,Traval,9971,Bank Transfer,,2021-06-24,9971.0,False,Travel,Bangalore,False
T3417,U105,12/31/2021,Expense,TRAVEL,₹4038,Cash,Jaipur,2021-12-31,4038.0,False,Travel,Jaipur,False
T3959,U100,2/3/2023,Expense,FOOD,₹4529,Upi,JAI,2023-02-03,4529.0,False,Food,Jaipur,False
T5917,U106,28-09-2023,Income,Salary,73117,CARD,delhi,2023-09-28,73117.0,False,Salary,Delhi,True
T6591,U075,10/19/2022,Expense,Foodd,2642,Bank Transfer,Lucknow,2022-10-19,2642.0,False,Food,Lucknow,False
T7223,U053,23-02-24,Expense,Travel,5693,card,Bangalore,2024-02-23,5693.0,False,Travel,Bangalore,False
